tipo_andamento,classe,num_processo,link,relator,data_autuacao,data_baixa,meio_processo,grupo_origem,assunto_completo,com_pedido_vista,merito_pendente,ramo_direito,em_tramitacao,qtd_processos
baixado,ARE,866003,http://www.stf.jus.br/portal/processo/verProcessoAndamento.asp?incidente=4710898,MIN. DIAS TOFFOLI,12/02/2015,05/05/2015,Eletrônico,Recursal,0 - DIREITO PROCESSUAL PENAL || AÇÃO PENAL || PROVAS,baixado,baixado,DIREITO PROCESSUAL PENAL,-,1
baixado,ARE,866758,http://www.stf.jus.br/portal/processo/verProcessoAndamento.asp?incidente=4712456,MIN. LUIZ FUX,13/02/2015,17/06/2016,Eletrônico,Recursal,1 - DIREITO PENAL || CRIMES CONTRA A FÉ PÚBLICA || FALSIFICAÇÃO DE DOCUMENTO PÚBLICO,baixado,baixado,DIREITO PENAL,-,1
baixado,ARE,867081,http://www.stf.jus.br/portal/processo/verProcessoAndamento.asp?incidente=4713555,MIN. TEORI ZAVASCKI,14/02/2015,08/06/2015,Eletrônico,Recursal,0 - DIREITO PROCESSUAL PENAL || LIBERDADE PROVISÓRIA,baixado,baixado,DIREITO PROCESSUAL PENAL,-,1
baixado,ARE,868175,http://www.stf.jus.br/portal/processo/verProcessoAndamento.asp?incidente=4717180,MIN. TEORI ZAVASCKI,23/02/2015,04/11/2015,Físico,Recursal,0 - DIREITO PROCESSUAL PENAL || DENÚNCIA/QUEIXA || REJEIÇÃO,baixado,baixado,DIREITO PROCESSUAL PENAL,-,1
baixado,ARE,868192,http://www.stf.jus.br/portal/processo/verProcessoAndamento.asp?incidente=4717353,MIN. GILMAR MENDES,24/02/2015,22/04/2015,Eletrônico,Recursal,0 - DIREITO PROCESSUAL PENAL || AÇÃO PENAL || PROVAS,baixado,baixado,DIREITO PROCESSUAL PENAL,-,1
baixado,ARE,868347,http://www.stf.jus.br/portal/processo/verProcessoAndamento.asp?incidente=4717520,MIN. GILMAR MENDES,24/02/2015,04/05/2017,Eletrônico,Recursal,1 - DIREITO AMBIENTAL || INDENIZAÇÃO POR DANO AMBIENTAL,baixado,baixado,DIREITO AMBIENTAL,-,1
baixado,ARE,868746,http://www.stf.jus.br/portal/processo/verProcessoAndamento.asp?incidente=4718466,MIN. TEORI ZAVASCKI,25/02/2015,20/10/2015,Eletrônico,Recursal,0 - DIREITO PROCESSUAL PENAL || AÇÃO PENAL || NULIDADE || AUSÊNCIA DE FUNDAMENTAÇÃO,baixado,baixado,DIREITO PROCESSUAL PENAL,-,1
baixado,ARE,869708,http://www.stf.jus.br/portal/processo/verProcessoAndamento.asp?incidente=4720798,MIN. CÁRMEN LÚCIA,27/02/2015,13/05/2015,Físico,Recursal,0 - DIREITO PROCESSUAL CIVIL E DO TRABALHO || LIQUIDAÇÃO / CUMPRIMENTO / EXECUÇÃO || OBRIGAÇÃO DE FAZER / NÃO FAZER,baixado,baixado,DIREITO PROCESSUAL CIVIL E DO TRABALHO,-,1
baixado,ARE,869796,http://www.stf.jus.br/portal/processo/verProcessoAndamento.asp?incidente=4721193,MIN. ROSA WEBER,28/02/2015,10/12/2015,Eletrônico,Recursal,0 - DIREITO PROCESSUAL PENAL || AÇÃO PENAL || NULIDADE,baixado,baixado,DIREITO PROCESSUAL PENAL,-,1
baixado,ARE,872228,http://www.stf.jus.br/portal/processo/verProcessoAndamento.asp?incidente=4727302,MIN. MARCO AURÉLIO,07/03/2015,19/09/2019,Eletrônico,Recursal,"0 - DIREITO CIVIL || EMPRESAS || SOCIEDADE  || TRANSFERÊNCIA DE COTAS1 - DIREITO PROCESSUAL CIVIL E DO TRABALHO || LIQUIDAÇÃO / CUMPRIMENTO / EXECUÇÃO DE SENTENÇA || PRECATÓRIO  || SEQUESTRO DE VERBAS PÚBLICAS",baixado,baixado,DIREITO CIVIL,-,1
baixado,ARE,873289,http://www.stf.jus.br/portal/processo/verProcessoAndamento.asp?incidente=4730280,MIN. CÁRMEN LÚCIA,11/03/2015,07/04/2015,Eletrônico,Recursal,"0 - DIREITO PENAL || PARTE GERAL || TIPICIDADE1 - DIREITO PROCESSUAL PENAL || AÇÃO PENAL || NULIDADE",baixado,baixado,DIREITO PENAL,-,1
baixado,ARE,873827,http://www.stf.jus.br/portal/processo/verProcessoAndamento.asp?incidente=4732103,MIN. ROBERTO BARROSO,13/03/2015,17/09/2020,Eletrônico,Recursal,1 - DIREITO TRIBUTÁRIO || PROCEDIMENTOS FISCAIS || QUEBRA DE SIGILO BANCÁRIO,baixado,baixado,DIREITO TRIBUTÁRIO,-,1
baixado,ARE,876231,http://www.stf.jus.br/portal/processo/verProcessoAndamento.asp?incidente=4738007,MIN. ROSA WEBER,20/03/2015,13/07/2015,Eletrônico,Recursal,"0 - DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO || GARANTIAS CONSTITUCIONAIS || PROTEÇÃO DA INTIMIDADE E SIGILO DE DADOS1 - DIREITO PROCESSUAL CIVIL E DO TRABALHO || ATOS PROCESSUAIS || NULIDADE",baixado,baixado,DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO,-,1
baixado,ARE,877533,http://www.stf.jus.br/portal/processo/verProcessoAndamento.asp?incidente=4741494,MIN. CELSO DE MELLO,25/03/2015,29/04/2015,Eletrônico,Recursal,0 - DIREITO PENAL || PARTE GERAL || TIPICIDADE,baixado,baixado,DIREITO PENAL,-,1
baixado,ARE,877777,http://www.stf.jus.br/portal/processo/verProcessoAndamento.asp?incidente=4741753,MIN. TEORI ZAVASCKI,25/03/2015,25/11/2016,Eletrônico,Recursal,0 - DIREITO PENAL || PARTE GERAL || APLICAÇÃO DA PENA,baixado,baixado,DIREITO PENAL,-,1
baixado,ARE,877793,http://www.stf.jus.br/portal/processo/verProcessoAndamento.asp?incidente=4741769,MIN. ROBERTO BARROSO,25/03/2015,27/05/2015,Eletrônico,Recursal,1 - DIREITO PENAL || CRIMES PRATICADOS POR PARTICULAR CONTRA A ADMINISTRAÇÃO EM GERAL || CONTRABANDO OU DESCAMINHO,baixado,baixado,DIREITO PENAL,-,1
baixado,ARE,878137,http://www.stf.jus.br/portal/processo/verProcessoAndamento.asp?incidente=4742813,MIN. TEORI ZAVASCKI,26/03/2015,15/09/2015,Eletrônico,Recursal,"0 - DIREITO PENAL || PARTE GERAL || APLICAÇÃO DA PENA1 - DIREITO PENAL || FATO ATÍPICO",baixado,baixado,DIREITO PENAL,-,1
baixado,ARE,878358,http://www.stf.jus.br/portal/processo/verProcessoAndamento.asp?incidente=4743043,MIN. CELSO DE MELLO,26/03/2015,11/05/2015,Eletrônico,Recursal,"1 - DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO || ATOS ADMINISTRATIVOS2 - DIREITO PROCESSUAL CIVIL E DO TRABALHO || MINISTÉRIO PÚBLICO3 - DIREITO PROCESSUAL CIVIL E DO TRABALHO || PROCESSO E PROCEDIMENTO || PROVAS4 - DIREITO PROCESSUAL CIVIL E DO TRABALHO || ATOS PROCESSUAIS || NULIDADE",baixado,baixado,DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO,-,1
baixado,ARE,878980,http://www.stf.jus.br/portal/processo/verProcessoAndamento.asp?incidente=4744871,MIN. GILMAR MENDES,28/03/2015,20/05/2015,Eletrônico,Recursal,"0 - DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO || ATOS ADMINISTRATIVOS || IMPROBIDADE ADMINISTRATIVA1 - DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO || SERVIÇOS || CONCESSÃO / PERMISSÃO / AUTORIZAÇÃO || RADIODIFUSÃO",baixado,baixado,DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO,-,1
baixado,ARE,879704,http://www.stf.jus.br/portal/processo/verProcessoAndamento.asp?incidente=4746932,MINISTRA PRESIDENTE,31/03/2015,26/05/2015,Físico,Recursal,"0 - DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO || ORGANIZAÇÃO POLÍTICO-ADMINISTRATIVA / ADMINISTRAÇÃO PÚBLICA || CONSELHOS REGIONAIS DE FISCALIZAÇÃO PROFISSIONAL E AFINS || EXERCÍCIO PROFISSIONAL1 - DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO || ORGANIZAÇÃO POLÍTICO-ADMINISTRATIVA / ADMINISTRAÇÃO PÚBLICA || CONSELHOS REGIONAIS DE FISCALIZAÇÃO PROFISSIONAL E AFINS || REGISTRO PROFISSIONAL",baixado,baixado,DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO,-,1
baixado,ARE,880802,http://www.stf.jus.br/portal/processo/verProcessoAndamento.asp?incidente=4750049,MIN. ROBERTO BARROSO,08/04/2015,12/06/2015,Eletrônico,Recursal,"0 - DIREITO PENAL || PARTE GERAL || TIPICIDADE1 - DIREITO PENAL || PARTE GERAL || APLICAÇÃO DA PENA",baixado,baixado,DIREITO PENAL,-,1
baixado,ARE,882004,http://www.stf.jus.br/portal/processo/verProcessoAndamento.asp?incidente=4753942,MIN. ROSA WEBER,14/04/2015,13/05/2015,Eletrônico,Recursal,"0 - DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO || SERVIÇOS || SAÚDE || TRATAMENTO MÉDICO-HOSPITALAR E/OU FORNECIMENTO DE MEDICAMENTOS1 - DIREITO PROCESSUAL CIVIL E DO TRABALHO || FORMAÇÃO, SUSPENSÃO E EXTINÇÃO DO PROCESSO || EXTINÇÃO DO PROCESSO SEM RESOLUÇÃO DE MÉRITO || LEGITIMIDADE PARA A CAUSA || AUSÊNCIA DE LEGITIMIDADE PARA PROPOSITURA DE AÇÃO CIVIL PÚBLICA2 - DIREITO PROCESSUAL CIVIL E DO TRABALHO || ATOS PROCESSUAIS || NULIDADE",baixado,baixado,DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO,-,1
baixado,ARE,882032,http://www.stf.jus.br/portal/processo/verProcessoAndamento.asp?incidente=4753974,MIN. ROBERTO BARROSO,14/04/2015,14/05/2015,Eletrônico,Recursal,1 - DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO || ATOS ADMINISTRATIVOS || IMPROBIDADE ADMINISTRATIVA,baixado,baixado,DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO,-,1
baixado,ARE,882377,http://www.stf.jus.br/portal/processo/verProcessoAndamento.asp?incidente=4755073,MINISTRA PRESIDENTE,15/04/2015,19/02/2016,Eletrônico,Recursal,"0 - DIREITO ASSISTENCIAL || BENEFÍCIO ASSISTENCIAL (ART. 203,V CF/88)1 - DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO || GARANTIAS CONSTITUCIONAIS2 - DIREITO PROCESSUAL CIVIL E DO TRABALHO || PROCESSO E PROCEDIMENTO || PROVAS",baixado,baixado,DIREITO ASSISTENCIAL,-,1
baixado,ARE,883177,http://www.stf.jus.br/portal/processo/verProcessoAndamento.asp?incidente=4757425,MIN. ROBERTO BARROSO,17/04/2015,31/05/2017,Físico,Recursal,0 - DIREITO PREVIDENCIÁRIO || BENEFÍCIOS EM ESPÉCIE || APOSENTADORIA POR TEMPO DE CONTRIBUIÇÃO (ART. 55/6),baixado,baixado,DIREITO PREVIDENCIÁRIO,-,1
baixado,ARE,885469,http://www.stf.jus.br/portal/processo/verProcessoAndamento.asp?incidente=4764300,MIN. MARCO AURÉLIO,28/04/2015,24/08/2015,Eletrônico,Recursal,0 - DIREITO PROCESSUAL PENAL || AÇÃO PENAL || NULIDADE,baixado,baixado,DIREITO PROCESSUAL PENAL,-,1
baixado,ARE,885484,http://www.stf.jus.br/portal/processo/verProcessoAndamento.asp?incidente=4764315,MIN. CÁRMEN LÚCIA,28/04/2015,08/10/2015,Eletrônico,Recursal,"0 - DIREITO DO CONSUMIDOR || RESPONSABILIDADE DO FORNECEDOR || INTERPRETAÇÃO / REVISÃO DE CONTRATO1 - DIREITO PROCESSUAL CIVIL E DO TRABALHO || JURISDIÇÃO E COMPETÊNCIA",baixado,baixado,DIREITO DO CONSUMIDOR,-,1
baixado,ARE,885833,http://www.stf.jus.br/portal/processo/verProcessoAndamento.asp?incidente=4765267,MIN. GILMAR MENDES,29/04/2015,04/12/2015,Eletrônico,Recursal,1 - DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO || ATOS ADMINISTRATIVOS || IMPROBIDADE ADMINISTRATIVA || DANO AO ERÁRIO,baixado,baixado,DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO,-,1
baixado,ARE,886047,http://www.stf.jus.br/portal/processo/verProcessoAndamento.asp?incidente=4766019,-,30/04/2015,06/05/2015,Eletrônico,Recursal,1 - DIREITO PENAL || CRIMES PRATICADOS POR PARTICULAR CONTRA A ADMINISTRAÇÃO EM GERAL || CONTRABANDO OU DESCAMINHO,baixado,baixado,DIREITO PENAL,-,1
baixado,ARE,886760,http://www.stf.jus.br/portal/processo/verProcessoAndamento.asp?incidente=4768315,MIN. ROBERTO BARROSO,05/05/2015,07/06/2016,Eletrônico,Recursal,"0 - DIREITO ASSISTENCIAL || BENEFÍCIO ASSISTENCIAL (ART. 203,V CF/88)1 - DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO || GARANTIAS CONSTITUCIONAIS2 - DIREITO PROCESSUAL CIVIL E DO TRABALHO || PROCESSO E PROCEDIMENTO || PROVAS",baixado,baixado,DIREITO ASSISTENCIAL,-,1
baixado,ARE,886765,http://www.stf.jus.br/portal/processo/verProcessoAndamento.asp?incidente=4768328,MIN. CELSO DE MELLO,05/05/2015,11/06/2015,Eletrônico,Recursal,0 - DIREITO PENAL MILITAR || PARTE GERAL ||TIPICIDADE,baixado,baixado,DIREITO PENAL MILITAR,-,1
baixado,ARE,888066,http://www.stf.jus.br/portal/processo/verProcessoAndamento.asp?incidente=4772312,MINISTRA PRESIDENTE,12/05/2015,09/06/2015,Eletrônico,Recursal,1 - DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO || DOMÍNIO PÚBLICO || BENS PÚBLICOS || TERRENO DE MARINHA,baixado,baixado,DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO,-,1
baixado,ARE,889371,http://www.stf.jus.br/portal/processo/verProcessoAndamento.asp?incidente=4776060,MIN. ROSA WEBER,16/05/2015,18/06/2015,Eletrônico,Recursal,0 - DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO || ATOS ADMINISTRATIVOS,baixado,baixado,DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO,-,1
baixado,ARE,889390,http://www.stf.jus.br/portal/processo/verProcessoAndamento.asp?incidente=4776081,MIN. MARCO AURÉLIO,16/05/2015,25/08/2015,Eletrônico,Recursal,1 - DIREITO PREVIDENCIÁRIO || BENEFÍCIOS EM ESPÉCIE || APOSENTADORIA POR TEMPO DE CONTRIBUIÇÃO (ART. 55/6),baixado,baixado,DIREITO PREVIDENCIÁRIO,-,1
baixado,ARE,889623,http://www.stf.jus.br/portal/processo/verProcessoAndamento.asp?incidente=4776483,MIN. CÁRMEN LÚCIA,18/05/2015,20/08/2015,Físico,Recursal,"0 - DIREITO PROCESSUAL CIVIL E DO TRABALHO || FORMAÇÃO, SUSPENSÃO E EXTINÇÃO DO PROCESSO || EXTINÇÃO DO PROCESSO SEM RESOLUÇÃO DE MÉRITO || LEGITIMIDADE PARA A CAUSA || AUSÊNCIA DE LEGITIMIDADE PARA PROPOSITURA DE AÇÃO CIVIL PÚBLICA1 - DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO || GARANTIAS CONSTITUCIONAIS || ASSISTÊNCIA SOCIAL",baixado,baixado,DIREITO PROCESSUAL CIVIL E DO TRABALHO,-,1
baixado,ARE,891111,http://www.stf.jus.br/portal/processo/verProcessoAndamento.asp?incidente=4780369,MIN. MARCO AURÉLIO,21/05/2015,10/09/2015,Eletrônico,Recursal,"0 - DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO || SERVIÇOS || ENSINO FUNDAMENTAL E MÉDIO1 - DIREITO PROCESSUAL CIVIL E DO TRABALHO || LIQUIDAÇÃO / CUMPRIMENTO / EXECUÇÃO || OBRIGAÇÃO DE FAZER / NÃO FAZER",baixado,baixado,DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO,-,1
baixado,ARE,892878,http://www.stf.jus.br/portal/processo/verProcessoAndamento.asp?incidente=4785042,MIN. ROSA WEBER,29/05/2015,24/06/2015,Eletrônico,Recursal,1 - DIREITO PREVIDENCIÁRIO || BENEFÍCIOS EM ESPÉCIE || APOSENTADORIA POR TEMPO DE SERVIÇO (ART. 52/4),baixado,baixado,DIREITO PREVIDENCIÁRIO,-,1
baixado,ARE,893102,http://www.stf.jus.br/portal/processo/verProcessoAndamento.asp?incidente=4785794,MIN. MARCO AURÉLIO,30/05/2015,11/09/2015,Eletrônico,Recursal,1 - DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO || SERVIÇOS || SAÚDE || TRATAMENTO MÉDICO-HOSPITALAR E/OU FORNECIMENTO DE MEDICAMENTOS,baixado,baixado,DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO,-,1
baixado,ARE,893635,http://www.stf.jus.br/portal/processo/verProcessoAndamento.asp?incidente=4787268,MIN. ROBERTO BARROSO,02/06/2015,02/09/2015,Eletrônico,Recursal,1 - DIREITO PREVIDENCIÁRIO || BENEFÍCIOS EM ESPÉCIE || APOSENTADORIA POR TEMPO DE SERVIÇO (ART. 52/4),baixado,baixado,DIREITO PREVIDENCIÁRIO,-,1
baixado,ARE,894469,http://www.stf.jus.br/portal/processo/verProcessoAndamento.asp?incidente=4789801,MIN. TEORI ZAVASCKI,06/06/2015,24/08/2015,Eletrônico,Recursal,0 - DIREITO PENAL,baixado,baixado,DIREITO PENAL,-,1
baixado,ARE,894665,http://www.stf.jus.br/portal/processo/verProcessoAndamento.asp?incidente=4790752,MIN. LUIZ FUX,09/06/2015,27/08/2015,Eletrônico,Recursal,"1 - DIREITO ASSISTENCIAL || BENEFÍCIO ASSISTENCIAL (ART. 203,V CF/88)",baixado,baixado,DIREITO ASSISTENCIAL,-,1
baixado,ARE,894749,http://www.stf.jus.br/portal/processo/verProcessoAndamento.asp?incidente=4790847,MIN. ROBERTO BARROSO,09/06/2015,21/10/2015,Eletrônico,Recursal,1 - DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO || SERVIÇOS || SAÚDE || TRATAMENTO MÉDICO-HOSPITALAR E/OU FORNECIMENTO DE MEDICAMENTOS,baixado,baixado,DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO,-,1
baixado,ARE,894968,http://www.stf.jus.br/portal/processo/verProcessoAndamento.asp?incidente=4791613,MIN. LUIZ FUX,10/06/2015,30/03/2016,Eletrônico,Recursal,1 - DIREITO PREVIDENCIÁRIO || BENEFÍCIOS EM ESPÉCIE || APOSENTADORIA POR TEMPO DE CONTRIBUIÇÃO (ART. 55/6),baixado,baixado,DIREITO PREVIDENCIÁRIO,-,1
baixado,ARE,895369,http://www.stf.jus.br/portal/processo/verProcessoAndamento.asp?incidente=4793166,MIN. GILMAR MENDES,12/06/2015,26/10/2016,Físico,Recursal,"0 - DIREITO PROCESSUAL CIVIL E DO TRABALHO || FORMAÇÃO, SUSPENSÃO E EXTINÇÃO DO PROCESSO || EXTINÇÃO DO PROCESSO SEM RESOLUÇÃO DE MÉRITO || LEGITIMIDADE PARA A CAUSA || AUSÊNCIA DE LEGITIMIDADE PARA PROPOSITURA DE AÇÃO CIVIL PÚBLICA1 - DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO || SERVIÇOS || DEFENSORIA PÚBLICA2 - DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO || GARANTIAS CONSTITUCIONAIS",baixado,baixado,DIREITO PROCESSUAL CIVIL E DO TRABALHO,-,1
baixado,ARE,895734,http://www.stf.jus.br/portal/processo/verProcessoAndamento.asp?incidente=4794718,MIN. EDSON FACHIN,17/06/2015,06/05/2017,Eletrônico,Recursal,"0 - DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO || AGENTES POLÍTICOS || MINISTÉRIO PÚBLICO1 - DIREITO PROCESSUAL CIVIL E DO TRABALHO || JURISDIÇÃO E COMPETÊNCIA2 - DIREITO PROCESSUAL CIVIL E DO TRABALHO || LIQUIDAÇÃO / CUMPRIMENTO / EXECUÇÃO || PENHORA / DEPÓSITO/ AVALIAÇÃO",baixado,baixado,DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO,-,1
baixado,ARE,895753,http://www.stf.jus.br/portal/processo/verProcessoAndamento.asp?incidente=4794737,MIN. EDSON FACHIN,17/06/2015,31/08/2015,Eletrônico,Recursal,"1 - DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO || SERVIÇOS || SAÚDE || FORNECIMENTO DE MEDICAMENTOS2 - DIREITO PROCESSUAL CIVIL E DO TRABALHO || PROCESSO E PROCEDIMENTO || ANTECIPAÇÃO DE TUTELA / TUTELA ESPECÍFICA",baixado,baixado,DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO,-,1
baixado,ARE,896021,http://www.stf.jus.br/portal/processo/verProcessoAndamento.asp?incidente=4796099,MIN. LUIZ FUX,19/06/2015,08/10/2015,Eletrônico,Recursal,"0 - DIREITO PENAL || PARTE GERAL || TIPICIDADE1 - DIREITO PROCESSUAL PENAL || AÇÃO PENAL",baixado,baixado,DIREITO PENAL,-,1
baixado,ARE,898591,http://www.stf.jus.br/portal/processo/verProcessoAndamento.asp?incidente=4804632,MIN. MARCO AURÉLIO,03/07/2015,25/08/2015,Eletrônico,Recursal,1 - DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO || MEIO AMBIENTE || ÁREA DE PRESERVAÇÃO PERMANENTE,baixado,baixado,DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO,-,1
baixado,ARE,899444,http://www.stf.jus.br/portal/processo/verProcessoAndamento.asp?incidente=4806952,MIN. MARCO AURÉLIO,08/07/2015,25/09/2015,Físico,Recursal,"0 - DIREITO PROCESSUAL CIVIL E DO TRABALHO || FORMAÇÃO, SUSPENSÃO E EXTINÇÃO DO PROCESSO || EXTINÇÃO DO PROCESSO SEM RESOLUÇÃO DE MÉRITO || LEGITIMIDADE PARA A CAUSA || AUSÊNCIA DE LEGITIMIDADE PARA PROPOSITURA DE AÇÃO CIVIL PÚBLICA1 - DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO || INTERVENÇÃO NO DOMÍNIO ECONÔMICO2 - DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO || ATOS ADMINISTRATIVOS",baixado,baixado,DIREITO PROCESSUAL CIVIL E DO TRABALHO,-,1
baixado,ARE,903462,http://www.stf.jus.br/portal/processo/verProcessoAndamento.asp?incidente=4815731,MIN. CÁRMEN LÚCIA,30/07/2015,26/02/2016,Eletrônico,Recursal,1 - DIREITO PREVIDENCIÁRIO || PEDIDOS GENÉRICOS RELATIVOS AOS BENEFÍCIOS EM ESPÉCIE,baixado,baixado,DIREITO PREVIDENCIÁRIO,-,1
baixado,ARE,903859,http://www.stf.jus.br/portal/processo/verProcessoAndamento.asp?incidente=4816327,MIN. TEORI ZAVASCKI,31/07/2015,24/09/2015,Eletrônico,Recursal,0 - DIREITO PROCESSUAL PENAL || EXECUÇÃO PENAL E DE MEDIDAS ALTERNATIVAS,baixado,baixado,DIREITO PROCESSUAL PENAL,-,1
baixado,ARE,904627,http://www.stf.jus.br/portal/processo/verProcessoAndamento.asp?incidente=4818382,MIN. ROBERTO BARROSO,05/08/2015,30/09/2015,Eletrônico,Recursal,1 - DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO || DOMÍNIO PÚBLICO || PATRIMÔNIO HISTÓRICO / TOMBAMENTO,baixado,baixado,DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO,-,1
baixado,ARE,904713,http://www.stf.jus.br/portal/processo/verProcessoAndamento.asp?incidente=4818470,MIN. ROBERTO BARROSO,05/08/2015,25/09/2015,Eletrônico,Recursal,1 - DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO || SERVIÇOS || SAÚDE || TRATAMENTO MÉDICO-HOSPITALAR E/OU FORNECIMENTO DE MEDICAMENTOS,baixado,baixado,DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO,-,1
baixado,ARE,905273,http://www.stf.jus.br/portal/processo/verProcessoAndamento.asp?incidente=4819910,MIN. LUIZ FUX,07/08/2015,25/08/2017,Eletrônico,Recursal,0 - DIREITO PENAL || PARTE GERAL || APLICAÇÃO DA PENA,baixado,baixado,DIREITO PENAL,-,1
baixado,ARE,905677,http://www.stf.jus.br/portal/processo/verProcessoAndamento.asp?incidente=4821766,MIN. ROSA WEBER,11/08/2015,27/09/2017,Eletrônico,Recursal,0 - DIREITO PROCESSUAL PENAL || JURISDIÇÃO E COMPETÊNCIA || COMPETÊNCIA DA JUSTIÇA ESTADUAL,baixado,baixado,DIREITO PROCESSUAL PENAL,-,1
baixado,ARE,906350,http://www.stf.jus.br/portal/processo/verProcessoAndamento.asp?incidente=4824950,MIN. GILMAR MENDES,14/08/2015,31/05/2017,Físico,Recursal,"0 - DIREITO PROCESSUAL CIVIL E DO TRABALHO || LIQUIDAÇÃO / CUMPRIMENTO / EXECUÇÃO || OBRIGAÇÃO DE FAZER / NÃO FAZER1 - DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO || GARANTIAS CONSTITUCIONAIS || ASSISTÊNCIA SOCIAL2 - DIREITO PROCESSUAL CIVIL E DO TRABALHO || FORMAÇÃO, SUSPENSÃO E EXTINÇÃO DO PROCESSO || EXTINÇÃO DO PROCESSO SEM RESOLUÇÃO DE MÉRITO",baixado,baixado,DIREITO PROCESSUAL CIVIL E DO TRABALHO,-,1
baixado,ARE,906540,http://www.stf.jus.br/portal/processo/verProcessoAndamento.asp?incidente=4825343,-,15/08/2015,19/08/2015,Eletrônico,Recursal,1 - DIREITO PENAL || CRIMES PRATICADOS POR PARTICULAR CONTRA A ADMINISTRAÇÃO EM GERAL || CONTRABANDO OU DESCAMINHO,baixado,baixado,DIREITO PENAL,-,1
baixado,ARE,908509,http://www.stf.jus.br/portal/processo/verProcessoAndamento.asp?incidente=4830351,MIN. GILMAR MENDES,22/08/2015,12/08/2016,Eletrônico,Recursal,1 - DIREITO PROCESSUAL PENAL || EXECUÇÃO PENAL E DE MEDIDAS ALTERNATIVAS,baixado,baixado,DIREITO PROCESSUAL PENAL,-,1
